gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,pass_through_defined,active_days,activity_span_days,out_after_prior_day_in_tx,prior_day_in_fraction,betweenness,betweenness_pct,pagerank_pct,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,volume_pct,tx_pct,temporal_priority
100000005878334100,peripheral,1.0000000000,8,0.3242457230,in_deg=1; out_deg=0; in=76400; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,76400.0000000000,0.0000000000,2,0,0.0003966735,0.0000000000,True,True,2,17,0,0.0000000000,0.0000000000,0.0000000000,0.7039590747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.5112157918,0.6056527591,0.0000000000
100000005882013100,terminal,0.7431332057,12,0.4746081508,in_deg=2; out_deg=1; in=135000; out=10000 KZT; tx=3/1; out/in=0.0741; prev_day=1.000; depth=2; truncated=0; is_seed=0,2,False,2,1,135000.0000000000,10000.0000000000,3,1,0.0005229986,0.0740740741,False,True,4,7,1,1.0000000000,0.0000000000,0.0000000000,0.7889234875,0.6688198852,0.1271636069,0.0000000000,0.7431332057,0.0000000000,0.2568667943,0.6393001346,0.7857783760,0.7857783760
100000005888829100,peripheral,1.0000000000,4,0.2871001680,in_deg=1; out_deg=0; in=197000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,197000.0000000000,0.0000000000,1,0,0.0003097749,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4837633452,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.7005383580,0.2626738448,0.0000000000
100000005893892100,peripheral,0.5352825627,10,0.2047613481,in_deg=1; out_deg=0; in=102780; out=0 KZT; tx=1/0; role_score=0.535; depth=3; truncated=0; is_seed=0,3,False,1,0,102780.0000000000,0.0000000000,1,0,0.0002873407,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1270017794,0.0000000000,0.0000000000,0.0000000000,0.4647174373,0.0000000000,0.5352825627,0.5852400179,0.2626738448,0.0000000000
100000005895525100,terminal,0.6458144455,52,0.3656019198,in_deg=1; out_deg=0; in=120000; out=0 KZT; tx=3/0; out/in=0; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,1,0,120000.0000000000,0.0000000000,3,0,0.0003890513,0.0000000000,False,True,3,4,0,0.0000000000,0.0000000000,0.0000000000,0.6923932384,0.0000000000,0.0000000000,0.0000000000,0.6458144455,0.0000000000,0.3541855545,0.6123822342,0.7243158367,0.0000000000
100000005897462100,peripheral,0.5417799940,11,0.2398037925,in_deg=1; out_deg=0; in=98400; out=0 KZT; tx=1/0; role_score=0.542; depth=1; truncated=0; is_seed=0,1,False,1,0,98400.0000000000,0.0000000000,1,0,0.0002988783,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3867882562,0.0000000000,0.0000000000,0.0000000000,0.4582200060,0.0000000000,0.5417799940,0.5695379094,0.2626738448,0.0000000000
100000005901606100,peripheral,0.6205046842,22,0.1637013520,in_deg=1; out_deg=0; in=35660; out=0 KZT; tx=1/0; role_score=0.621; depth=1; truncated=0; is_seed=0,1,False,1,0,35660.0000000000,0.0000000000,1,0,0.0002914655,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2577846975,0.0000000000,0.0000000000,0.0000000000,0.3794953158,0.0000000000,0.6205046842,0.3425302826,0.2626738448,0.0000000000
100000005904580100,consolidator,0.7243880326,7,0.3344348907,in_deg=2; out_deg=0; in=72000; out=0 KZT; tx=2/0; role_score=0.724; depth=2; truncated=0; is_seed=0,2,False,2,0,72000.0000000000,0.0000000000,2,0,0.0005192564,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7875889680,0.7243880326,0.0000000000,0.0000000000,0.7243880326,0.0000000000,0.2756119674,0.5017945267,0.6056527591,0.0000000000
100000005910114100,coordinator,0.8906829814,0,0.8510787688,in_deg=3; out_deg=19; in=326144; out=1.46999e+06 KZT; tx=3/56; bet_pct=0.994; pr_pct=0.649; depth=3; truncated=0; is_seed=0,3,False,3,19,326144.0000000000,1469993.0000000000,3,56,0.0003595266,4.5071900755,False,True,20,21,9,0.1607142857,0.0058422061,0.9941569282,0.6492437722,0.5016020358,0.6369881935,0.8846006899,0.0000000000,0.8906829814,0.1093170186,0.9620906236,0.9948407358,0.1598851182
100000005910895100,peripheral,1.0000000000,11,0.1753545996,in_deg=1; out_deg=0; in=5100; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,5100.0000000000,0.0000000000,1,0,0.0005939082,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8805604982,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0154777927,0.2626738448,0.0000000000
100000005911352100,coordinator,0.7744090462,19,0.6001811943,in_deg=2; out_deg=3; in=15000; out=24000 KZT; tx=2/3; bet_pct=0.742; pr_pct=0.850; depth=2; truncated=0; is_seed=0,2,False,2,3,15000.0000000000,24000.0000000000,2,3,0.0005484488,1.6000000000,False,True,5,25,0,0.0000000000,0.0000974883,0.7420701169,0.8498665480,0.4109247507,0.3924756844,0.3894332373,0.0000000000,0.7744090462,0.2255909538,0.3582323912,0.8227904890,0.0000000000
100000005931985100,peripheral,0.5593834995,24,0.2412133601,in_deg=1; out_deg=0; in=76000; out=0 KZT; tx=1/0; role_score=0.559; depth=2; truncated=0; is_seed=0,2,False,1,0,76000.0000000000,0.0000000000,1,0,0.0003111862,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4948843416,0.0000000000,0.0000000000,0.0000000000,0.4406165005,0.0000000000,0.5593834995,0.5103185285,0.2626738448,0.0000000000
100000005932987100,terminal,0.5197189483,59,0.2795242199,in_deg=1; out_deg=0; in=25000; out=0 KZT; tx=3/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,25000.0000000000,0.0000000000,3,0,0.0004092183,0.0000000000,False,True,3,25,0,0.0000000000,0.0000000000,0.0000000000,0.7159697509,0.0000000000,0.0000000000,0.0000000000,0.5197189483,0.0000000000,0.4802810517,0.2539255271,0.7243158367,0.0000000000
100000005933757100,coordinator,0.9767558550,40,0.9043145924,in_deg=4; out_deg=34; in=1.246e+06; out=3.00263e+06 KZT; tx=6/46; bet_pct=0.987; pr_pct=0.952; depth=2; truncated=0; is_seed=0,2,False,4,34,1246000.0000000000,3002628.0000000000,6,46,0.0009950509,2.4098138042,False,True,15,21,9,0.1956521739,0.0038927878,0.9874791319,0.9517348754,0.5317137472,0.7440369603,0.9237069619,0.0000000000,0.9767558550,0.0232441450,0.9903544190,0.9928218932,0.1942477617
100000005939154100,peripheral,0.5296161982,16,0.1874572173,in_deg=1; out_deg=0; in=22000; out=0 KZT; tx=2/0; role_score=0.530; depth=2; truncated=0; is_seed=0,2,False,1,0,22000.0000000000,0.0000000000,2,0,0.0002921109,0.0000000000,False,True,2,14,0,0.0000000000,0.0000000000,0.0000000000,0.2746886121,0.0000000000,0.0000000000,0.0000000000,0.4703838018,0.0000000000,0.5296161982,0.2216240467,0.6056527591,0.0000000000
100000005940652100,peripheral,0.7339075249,42,0.0634992482,in_deg=1; out_deg=0; in=8395; out=0 KZT; tx=1/0; role_score=0.734; depth=1; truncated=0; is_seed=0,1,False,1,0,8395.0000000000,0.0000000000,1,0,0.0002865317,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0825177936,0.0000000000,0.0000000000,0.0000000000,0.2660924751,0.0000000000,0.7339075249,0.0468820099,0.2626738448,0.0000000000
100000005941908100,peripheral,0.7238591720,40,0.1935539382,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=0.724; depth=3; truncated=0; is_seed=0,3,False,1,0,10000.0000000000,0.0000000000,1,0,0.0006874337,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.9099199288,0.0000000000,0.0000000000,0.0000000000,0.2761408280,0.0000000000,0.7238591720,0.0706594886,0.2626738448,0.0000000000
100000005942793100,consolidator,0.7975219099,0,0.3189164757,in_deg=4; out_deg=0; in=55000; out=0 KZT; tx=4/0; role_score=0.798; depth=2; truncated=0; is_seed=0,2,False,4,0,55000.0000000000,0.0000000000,4,0,0.0003303869,0.0000000000,False,True,2,2,0,0.0000000000,0.0000000000,0.0000000000,0.5825177936,0.7975219099,0.0000000000,0.0000000000,0.7975219099,0.0000000000,0.2024780901,0.4546882010,0.7857783760,0.0000000000
100000005958064100,peripheral,0.5310999039,40,0.4669743143,in_deg=1; out_deg=2; in=5746; out=163987 KZT; tx=1/3; role_score=0.531; depth=1; truncated=0; is_seed=0,1,False,1,2,5746.0000000000,163986.8400000000,1,3,0.0002846510,28.5393038636,False,True,2,27,0,0.0000000000,0.0000251282,0.5033388982,0.0242437722,0.0000000000,0.1684725060,0.4689000961,0.0000000000,0.3596103604,0.5310999039,0.6772095110,0.7857783760,0.0000000000
100000005961971100,peripheral,0.5984436386,22,0.1873892840,in_deg=1; out_deg=0; in=47353; out=0 KZT; tx=1/0; role_score=0.598; depth=1; truncated=0; is_seed=0,1,False,1,0,47353.0000000000,0.0000000000,1,0,0.0002939013,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3102758007,0.0000000000,0.0000000000,0.0000000000,0.4015563614,0.0000000000,0.5984436386,0.4057873486,0.2626738448,0.0000000000
100000005974542100,terminal,0.6270021154,29,0.3630647361,in_deg=1; out_deg=0; in=94500; out=0 KZT; tx=3/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,94500.0000000000,0.0000000000,3,0,0.0004824887,0.0000000000,False,True,3,14,0,0.0000000000,0.0000000000,0.0000000000,0.7644572954,0.0000000000,0.0000000000,0.0000000000,0.6270021154,0.0000000000,0.3729978846,0.5589950651,0.7243158367,0.0000000000
100000005979037100,peripheral,1.0000000000,8,0.2418251296,in_deg=1; out_deg=0; in=60300; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,60300.0000000000,0.0000000000,1,0,0.0003230537,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5602758007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4735307313,0.2626738448,0.0000000000
100000005995391100,peripheral,0.6886521608,22,0.0940296115,in_deg=1; out_deg=0; in=17200; out=0 KZT; tx=1/0; role_score=0.689; depth=3; truncated=0; is_seed=0,3,False,1,0,17200.0000000000,0.0000000000,1,0,0.0002867022,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0905249110,0.0000000000,0.0000000000,0.0000000000,0.3113478392,0.0000000000,0.6886521608,0.1641991925,0.2626738448,0.0000000000
100000005996909100,peripheral,0.7453158054,3,0.1225644319,in_deg=1; out_deg=0; in=5500; out=0 KZT; tx=1/0; role_score=0.745; depth=3; truncated=0; is_seed=0,3,False,1,0,5500.0000000000,0.0000000000,1,0,0.0003144354,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5189056940,0.0000000000,0.0000000000,0.0000000000,0.2546841946,0.0000000000,0.7453158054,0.0213100045,0.2626738448,0.0000000000
100000006008169100,peripheral,0.5658809308,7,0.2142141352,in_deg=1; out_deg=0; in=70000; out=0 KZT; tx=1/0; role_score=0.566; depth=1; truncated=0; is_seed=0,1,False,1,0,70000.0000000000,0.0000000000,1,0,0.0002955784,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3391903915,0.0000000000,0.0000000000,0.0000000000,0.4341190692,0.0000000000,0.5658809308,0.4957379991,0.2626738448,0.0000000000
100000006020215100,coordinator,0.5708908754,12,0.5138213910,in_deg=1; out_deg=2; in=30000; out=33800 KZT; tx=1/2; bet_pct=0.674; pr_pct=0.331; depth=3; truncated=0; is_seed=0,3,False,1,2,30000.0000000000,33800.0000000000,1,2,0.0002950599,1.1266666667,False,True,3,24,0,0.0000000000,0.0000605552,0.6736227045,0.3311832740,0.0000000000,0.3186271394,0.3474223503,0.0000000000,0.5708908754,0.4291091246,0.4789143114,0.7243158367,0.0000000000
100000006030946100,peripheral,0.5623300091,22,0.2245843721,in_deg=1; out_deg=0; in=73289; out=0 KZT; tx=1/0; role_score=0.562; depth=1; truncated=0; is_seed=0,1,False,1,0,73289.0000000000,0.0000000000,1,0,0.0002993040,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3952402135,0.0000000000,0.0000000000,0.0000000000,0.4376699909,0.0000000000,0.5623300091,0.5035890534,0.2626738448,0.0000000000
100000006048193100,peripheral,0.6093230583,0,0.1818495010,in_deg=1; out_deg=0; in=41559; out=0 KZT; tx=1/0; role_score=0.609; depth=3; truncated=0; is_seed=0,3,False,1,0,41559.0000000000,0.0000000000,1,0,0.0002947900,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3271797153,0.0000000000,0.0000000000,0.0000000000,0.3906769417,0.0000000000,0.6093230583,0.3734858681,0.2626738448,0.0000000000
100000006069103100,coordinator,0.7454351187,5,0.7398889367,in_deg=3; out_deg=3; in=228818; out=270000 KZT; tx=3/4; bet_pct=0.654; pr_pct=0.960; depth=1; truncated=0; is_seed=0,1,False,3,3,228818.0000000000,270000.0000000000,3,4,0.0011426651,1.1799770997,False,True,5,6,1,0.2500000000,0.0000580570,0.6535893155,0.9597419929,0.6477221215,0.5933755266,0.5018011527,0.0000000000,0.7454351187,0.2545648813,0.8606998654,0.8685509197,0.2171377299
100000006100920100,peripheral,0.5390601390,0,0.2681204738,in_deg=1; out_deg=0; in=100000; out=0 KZT; tx=1/0; role_score=0.539; depth=3; truncated=0; is_seed=0,3,False,1,0,100000.0000000000,0.0000000000,1,0,0.0003246756,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5647241993,0.0000000000,0.0000000000,0.0000000000,0.4609398610,0.0000000000,0.5390601390,0.5760430686,0.2626738448,0.0000000000
100000006111439100,peripheral,0.5133942063,10,0.3998145994,in_deg=3; out_deg=4; in=20570; out=24000 KZT; tx=3/4; role_score=0.513; depth=3; truncated=0; is_seed=0,3,False,3,4,20570.0000000000,24000.0000000000,3,4,0.0003633712,1.1667476908,False,True,7,25,0,0.0000000000,0.0000175556,0.2128547579,0.6568060498,0.4866057937,0.4688731538,0.4262556608,0.0000000000,0.3460401455,0.5133942063,0.3860475550,0.8685509197,0.0000000000
100000006111442100,peripheral,0.5717739498,42,0.2062956964,in_deg=1; out_deg=0; in=64000; out=0 KZT; tx=1/0; role_score=0.572; depth=3; truncated=0; is_seed=0,3,False,1,0,64000.0000000000,0.0000000000,1,0,0.0002940002,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3129448399,0.0000000000,0.0000000000,0.0000000000,0.4282260502,0.0000000000,0.5717739498,0.4798115747,0.2626738448,0.0000000000
100000006122699100,consolidator,0.6847990329,16,0.2959733960,in_deg=2; out_deg=0; in=45865; out=0 KZT; tx=2/0; role_score=0.685; depth=2; truncated=0; is_seed=0,2,False,2,0,45865.0000000000,0.0000000000,2,0,0.0004023554,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7106316726,0.6847990329,0.0000000000,0.0000000000,0.6847990329,0.0000000000,0.3152009671,0.3941229251,0.6056527591,0.0000000000
100000006126743100,peripheral,0.5803112723,10,0.1619143191,in_deg=1; out_deg=0; in=55000; out=0 KZT; tx=1/0; role_score=0.580; depth=3; truncated=0; is_seed=0,3,False,1,0,55000.0000000000,0.0000000000,1,0,0.0002858050,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0589412811,0.0000000000,0.0000000000,0.0000000000,0.4196887277,0.0000000000,0.5803112723,0.4546882010,0.2626738448,0.0000000000
100000006161893100,peripheral,0.7058023572,16,0.1896364237,in_deg=1; out_deg=0; in=14000; out=0 KZT; tx=1/0; role_score=0.706; depth=2; truncated=0; is_seed=0,2,False,1,0,14000.0000000000,0.0000000000,1,0,0.0005287120,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8071619217,0.0000000000,0.0000000000,0.0000000000,0.2941976428,0.0000000000,0.7058023572,0.1166442351,0.2626738448,0.0000000000
100000006165886100,consolidator,0.6557872469,0,0.3709734722,in_deg=2; out_deg=1; in=184481; out=75000 KZT; tx=2/1; role_score=0.656; depth=3; truncated=0; is_seed=0,3,False,2,1,184481.0000000000,75000.0000000000,2,1,0.0002969345,0.4065459316,False,True,2,12,0,0.0000000000,0.0000006921,0.0592654424,0.3547597865,0.6557872469,0.2131802801,0.0000000000,0.4670155316,0.1479137456,0.3442127531,0.7534768955,0.7243158367,0.0000000000
100000006169033100,distributor,0.7060518732,63,0.6823875562,in_deg=1; out_deg=3; in=49000; out=1.14027e+06 KZT; tx=1/10; role_score=0.706; depth=3; truncated=0; is_seed=0,3,False,1,3,49000.0000000000,1140271.0000000000,1,10,0.0004155382,23.2708367347,False,True,10,21,0,0.0000000000,0.0000392331,0.5792988314,0.7186387900,0.0000000000,0.2670228641,0.7060518732,0.0000000000,0.6211008190,0.2939481268,0.9387617766,0.9143113504,0.0000000000
100000006171671100,peripheral,1.0000000000,0,0.1759382798,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0005259444,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7924822064,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000006177176100,peripheral,0.7326231490,16,0.0572781259,in_deg=1; out_deg=0; in=8911; out=0 KZT; tx=1/0; role_score=0.733; depth=1; truncated=0; is_seed=0,1,False,1,0,8911.0000000000,0.0000000000,1,0,0.0002849891,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0358096085,0.0000000000,0.0000000000,0.0000000000,0.2673768510,0.0000000000,0.7326231490,0.0500224316,0.2626738448,0.0000000000
100000006209210100,terminal,0.5133726201,1,0.3187880030,in_deg=1; out_deg=0; in=229111; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,229111.0000000000,0.0000000000,1,0,0.0003587204,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6479092527,0.0000000000,0.0000000000,0.0000000000,0.5133726201,0.0000000000,0.4866273799,0.7288021534,0.2626738448,0.0000000000
100000006225798100,terminal,0.8952147317,28,0.6394897615,in_deg=3; out_deg=2; in=722000; out=26300 KZT; tx=4/2; out/in=0.0364; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,3,2,722000.0000000000,26300.0000000000,4,2,0.0003578859,0.0364265928,False,True,5,18,0,0.0000000000,0.0000384405,0.5442404007,0.6461298932,0.7432456936,0.2668717120,0.2834293948,0.8952147317,0.5748072484,0.1047852683,0.8997308210,0.8476895469,0.0000000000
100000006232642100,peripheral,1.0000000000,63,0.4382252396,in_deg=1; out_deg=0; in=456000; out=0 KZT; tx=4/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,456000.0000000000,0.0000000000,4,0,0.0004252867,0.0000000000,True,True,4,6,0,0.0000000000,0.0000000000,0.0000000000,0.7266459075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.8454463885,0.7857783760,0.0000000000
100000006232815100,distributor,0.6734109830,27,0.5258131728,in_deg=1; out_deg=5; in=160000; out=296500 KZT; tx=2/5; role_score=0.673; depth=0; truncated=0; is_seed=1,0,True,1,5,160000.0000000000,296500.0000000000,2,5,0.0005527072,1.8531250000,False,True,6,22,0,0.0000000000,0.0000027741,0.1585976628,0.8569839858,0.0000000000,0.5639619220,0.6734109830,0.0000000000,0.3681135597,0.3265890170,0.8458950202,0.8685509197,0.0000000000
100000006240939100,distributor,0.7192002882,46,0.4994216839,in_deg=1; out_deg=5; in=160000; out=778015 KZT; tx=1/5; role_score=0.719; depth=2; truncated=0; is_seed=0,2,False,1,5,160000.0000000000,778015.0000000000,1,5,0.0003169965,4.8625937500,False,True,4,5,0,0.0000000000,0.0000041611,0.1761268781,0.5331405694,0.0000000000,0.3441883291,0.7192002882,0.0000000000,0.2832309855,0.2807997118,0.9226110363,0.8476895469,0.0000000000
100000006248077100,peripheral,0.5913417951,16,0.1870258983,in_deg=1; out_deg=0; in=50000; out=0 KZT; tx=1/0; role_score=0.591; depth=2; truncated=0; is_seed=0,2,False,1,0,50000.0000000000,0.0000000000,1,0,0.0002922624,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2786921708,0.0000000000,0.0000000000,0.0000000000,0.4086582049,0.0000000000,0.5913417951,0.4232839838,0.2626738448,0.0000000000
100000006249740100,distributor,0.6330451489,81,0.2637274008,in_deg=0; out_deg=3; in=0; out=93007 KZT; tx=0/5; role_score=0.633; depth=0; truncated=0; is_seed=1,0,True,0,3,0.0000000000,93007.0000000000,0,5,0.0002840373,-1.0000000000,False,False,5,11,0,0.0000000000,0.0000000000,0.0000000000,0.0093416370,0.0000000000,0.0000000000,0.6330451489,0.0000000000,0.0000000000,0.3669548511,0.5556303275,0.8227904890,0.0000000000
100000006257675100,peripheral,1.0000000000,32,0.3167063460,in_deg=1; out_deg=0; in=70000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,70000.0000000000,0.0000000000,2,0,0.0003803391,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6794928826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4957379991,0.6056527591,0.0000000000
100000006274203100,terminal,0.9301185674,43,0.7140953435,in_deg=2; out_deg=3; in=3.41751e+06; out=72000 KZT; tx=41/3; out/in=0.0211; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,2,3,3417512.0000000000,72000.0000000000,41,3,0.0006280413,0.0210679582,False,True,21,30,0,0.0000000000,0.0000373428,0.5283806344,0.8939056940,0.6650951949,0.3677615165,0.4489913545,0.9301185674,0.6380381523,0.0698814326,0.9867653656,0.9892328398,0.0000000000
100000006288612100,peripheral,1.0000000000,7,0.2383992042,in_deg=1; out_deg=0; in=30805; out=0 KZT; tx=3/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,30805.0000000000,0.0000000000,3,0,0.0002960118,0.0000000000,True,True,3,20,0,0.0000000000,0.0000000000,0.0000000000,0.3449733096,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3120233288,0.7243158367,0.0000000000
100000006308406100,peripheral,1.0000000000,32,0.3871192169,in_deg=1; out_deg=0; in=183000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,183000.0000000000,0.0000000000,2,0,0.0005357976,0.0000000000,True,True,2,10,0,0.0000000000,0.0000000000,0.0000000000,0.8285142349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.6879766712,0.6056527591,0.0000000000
100000006326645100,peripheral,0.6495164702,22,0.1341471518,in_deg=1; out_deg=0; in=25264; out=0 KZT; tx=1/0; role_score=0.650; depth=1; truncated=0; is_seed=0,1,False,1,0,25264.0000000000,0.0000000000,1,0,0.0002893000,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1968416370,0.0000000000,0.0000000000,0.0000000000,0.3504835298,0.0000000000,0.6495164702,0.2608793181,0.2626738448,0.0000000000
100000006351075100,peripheral,1.0000000000,62,0.2128824196,in_deg=1; out_deg=0; in=40000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,40000.0000000000,0.0000000000,2,0,0.0002895173,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2052935943,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3649618663,0.6056527591,0.0000000000
100000006369769100,peripheral,0.6127984285,22,0.1727789988,in_deg=1; out_deg=0; in=40000; out=0 KZT; tx=1/0; role_score=0.613; depth=1; truncated=0; is_seed=0,1,False,1,0,40000.0000000000,0.0000000000,1,0,0.0002923696,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2809163701,0.0000000000,0.0000000000,0.0000000000,0.3872015715,0.0000000000,0.6127984285,0.3649618663,0.2626738448,0.0000000000
100000006381453100,peripheral,1.0000000000,4,0.2675491369,in_deg=1; out_deg=0; in=45000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,45000.0000000000,0.0000000000,1,0,0.0005727660,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8712188612,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3898609242,0.2626738448,0.0000000000
100000006385877100,peripheral,0.6682213865,4,0.4215140391,in_deg=1; out_deg=1; in=53706.6; out=36602.9 KZT; tx=5/5; role_score=0.668; depth=2; truncated=0; is_seed=0,2,False,1,1,53706.6200000000,36602.9300000000,5,5,0.0021948714,0.6815347903,False,True,5,24,0,0.0000000000,0.0000000000,0.0000000000,0.9895462633,0.0000000000,0.3317786135,0.0000000000,0.1954918275,0.0000000000,0.6682213865,0.5497981157,0.9042171377,0.0000000000
100000006412162100,peripheral,1.0000000000,18,0.1644009620,in_deg=1; out_deg=0; in=15000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,15000.0000000000,0.0000000000,2,0,0.0002920116,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2720195730,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1310004486,0.6056527591,0.0000000000
100000006416061100,peripheral,1.0000000000,0,0.2253375664,in_deg=1; out_deg=0; in=30000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,30000.0000000000,0.0000000000,1,0,0.0004323206,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7359875445,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3021534320,0.2626738448,0.0000000000
100000006424479100,coordinator,0.7697452085,12,0.7326630933,in_deg=1; out_deg=2; in=500000; out=220000 KZT; tx=2/3; bet_pct=0.694; pr_pct=0.947; depth=2; truncated=0; is_seed=0,2,False,1,2,500000.0000000000,220000.0000000000,2,3,0.0009366830,0.4400000000,False,True,3,24,0,0.0000000000,0.0000731162,0.6936560935,0.9472864769,0.0000000000,0.4396829971,0.4821085495,0.3854336658,0.7697452085,0.2302547915,0.8974876626,0.8227904890,0.0000000000
100000006443391100,consolidator,0.6661831369,4,0.4830467752,in_deg=3; out_deg=2; in=86775.9; out=60041.7 KZT; tx=7/6; role_score=0.666; depth=1; truncated=0; is_seed=0,1,False,3,2,86775.9300000000,60041.7100000000,7,6,0.0025132130,0.6919166409,False,True,8,24,0,0.0000000000,0.0000011889,0.0976627713,0.9931049822,0.6661831369,0.4678174045,0.3979106628,0.2565499232,0.3662954346,0.3338168631,0.6413189771,0.9304620906,0.0000000000
